 # E/cm^-1, MCD-term (au), MCD-term (D**2)
 # Symmetry            1
    0.261135700000000E+05   -0.333054090000000E+00   -0.215168737000000E+01
    0.261844600000000E+05    0.699596260000000E+00    0.451972365000000E+01
    0.263335600000000E+05   -0.689636270000000E+00   -0.445537734000000E+01
    0.264715600000000E+05    0.689744820000000E+00    0.445607867000000E+01
    0.267104200000000E+05    0.124615390000000E+00    0.805074540000000E+00
    0.267143200000000E+05   -0.119698380000000E+00   -0.773308290000000E+00
    0.267345500000000E+05   -0.335965700000000E+00   -0.217049778000000E+01
    0.267641700000000E+05    0.290741360000000E+00    0.187832708000000E+01
    0.268978600000000E+05    0.918717800000000E-01    0.593535260000000E+00
    0.269046000000000E+05   -0.222850700000000E-01   -0.143972100000000E+00
    0.272204100000000E+05   -0.103999510000000E+00   -0.671886130000000E+00
    0.272303600000000E+05    0.181054700000000E+00    0.116969926000000E+01
    0.278626600000000E+05    0.556620000000000E-03    0.359600000000000E-02
    0.278673000000000E+05    0.102970000000000E-03    0.665250000000000E-03
    0.283508800000000E+05   -0.105184000000000E-02   -0.679537000000000E-02
    0.283604400000000E+05   -0.753620000000000E-03   -0.486872000000000E-02
    0.292093000000000E+05   -0.699480100000000E-01   -0.451897320000000E+00
    0.292152600000000E+05   -0.700097500000000E-01   -0.452296190000000E+00
    0.304476500000000E+05    0.484534100000000E-01    0.313032000000000E+00
    0.304588500000000E+05    0.492284300000000E-01    0.318038990000000E+00
    0.309068100000000E+05   -0.142240100000000E-01   -0.918938200000000E-01
    0.309110000000000E+05   -0.137635700000000E-01   -0.889192100000000E-01
    0.313930900000000E+05    0.459146260000000E+00    0.296630256000000E+01
    0.313994100000000E+05    0.460367420000000E+00    0.297419186000000E+01
    0.319354500000000E+05    0.519385000000000E-01    0.335547370000000E+00
    0.319379000000000E+05    0.581206200000000E-01    0.375486750000000E+00
    0.322068300000000E+05   -0.257232000000000E-02   -0.166183800000000E-01
    0.324865400000000E+05    0.265100000000000E-04    0.171280000000000E-03
    0.325071000000000E+05    0.195050000000000E-03    0.126011000000000E-02
    0.326217400000000E+05    0.383600000000000E-04    0.247840000000000E-03
    0.327644300000000E+05    0.729675200000000E-01    0.471404750000000E+00
    0.327847900000000E+05   -0.267596500000000E-01   -0.172880030000000E+00
    0.340200800000000E+05    0.262670000000000E-03    0.169698000000000E-02
    0.340466900000000E+05    0.478300000000000E-04    0.308990000000000E-03
    0.342065900000000E+05   -0.426223000000000E-02   -0.275360200000000E-01
    0.342133700000000E+05   -0.467815000000000E-02   -0.302230400000000E-01
    0.343528300000000E+05    0.485899606000000E+01    0.313914189600000E+02
    0.343857000000000E+05   -0.485090580000000E+01   -0.313391520300000E+02
    0.348977300000000E+05    0.507502500000000E-01    0.327870710000000E+00
    0.349580900000000E+05    0.724160000000000E-03    0.467842000000000E-02
    0.349919000000000E+05    0.433513000000000E-02    0.280069800000000E-01
    0.350264200000000E+05   -0.207428000000000E-01   -0.134008350000000E+00
    0.350346100000000E+05    0.153528900000000E-01    0.991869400000000E-01
    0.350403400000000E+05    0.227931000000000E-02    0.147254300000000E-01
    0.350503400000000E+05    0.125208500000000E-01    0.808906300000000E-01
    0.350578100000000E+05   -0.157477900000000E-01   -0.101738200000000E+00
    0.350911900000000E+05   -0.200646000000000E-01   -0.129626850000000E+00
    0.350936700000000E+05    0.618140200000000E-01    0.399347870000000E+00
    0.351248400000000E+05   -0.148095600000000E-01   -0.956767600000000E-01
    0.352004600000000E+05   -0.282043000000000E-02   -0.182213200000000E-01
    0.353000800000000E+05   -0.190606000000000E-02   -0.123140300000000E-01
    0.353842600000000E+05   -0.485076167000000E+01   -0.313382209100000E+02
    0.355058000000000E+05    0.115267820000000E+00    0.744684760000000E+00
    0.355119900000000E+05    0.488035434000000E+01    0.315294035300000E+02
    0.356001700000000E+05   -0.741351400000000E-01   -0.478948180000000E+00
    0.356050200000000E+05   -0.719544900000000E-01   -0.464860150000000E+00
    0.356820400000000E+05    0.953513000000000E-02    0.616014400000000E-01
    0.358628600000000E+05    0.199149100000000E-01    0.128659740000000E+00
    0.360943100000000E+05    0.476600000000000E-04    0.307930000000000E-03
    0.361648400000000E+05    0.313820000000000E-03    0.202740000000000E-02
    0.361724000000000E+05   -0.284190000000000E-03   -0.183602000000000E-02
    0.362468000000000E+05   -0.109175000000000E-01   -0.705322200000000E-01
    0.363451200000000E+05   -0.133710000000000E-03   -0.863850000000000E-03
    0.363539500000000E+05   -0.757238000000000E-02   -0.489211800000000E-01
    0.363914900000000E+05    0.213800000000000E-04    0.138140000000000E-03
    0.364017600000000E+05    0.269770000000000E-03    0.174285000000000E-02
    0.365342800000000E+05   -0.814770000000000E-03   -0.526380000000000E-02
    0.367026300000000E+05   -0.165460000000000E-02   -0.106894700000000E-01
    0.367179700000000E+05    0.443690000000000E-03    0.286643000000000E-02
    0.368094700000000E+05   -0.320848800000000E-01   -0.207283570000000E+00
    0.368142800000000E+05    0.101849000000000E-02    0.657992000000000E-02
    0.368279200000000E+05   -0.180123200000000E-01   -0.116368120000000E+00
    0.374522700000000E+05   -0.815619000000000E-02   -0.526928600000000E-01
    0.374704100000000E+05   -0.451201000000000E-02   -0.291497500000000E-01
    0.374791300000000E+05   -0.827062000000000E-02   -0.534321000000000E-01
    0.374899000000000E+05   -0.507532000000000E-02   -0.327889900000000E-01
    0.375305700000000E+05   -0.932082800000000E-01   -0.602169710000000E+00
    0.375491600000000E+05    0.454360000000000E-03    0.293541000000000E-02
    0.375898600000000E+05   -0.310099600000000E-01   -0.200339080000000E+00
    0.376019000000000E+05    0.622190000000000E-03    0.401964000000000E-02
    0.376144400000000E+05    0.119480000000000E-03    0.771870000000000E-03
    0.377278100000000E+05   -0.457001750000000E+00   -0.295244802000000E+01
    0.378267100000000E+05   -0.190545000000000E-02   -0.123100800000000E-01
    0.378348500000000E+05   -0.614161000000000E-02   -0.396777200000000E-01
    0.381835500000000E+05   -0.109174270000000E+00   -0.705317540000000E+00
    0.382337400000000E+05    0.856014700000000E-01    0.553026110000000E+00
    0.383092000000000E+05   -0.241848530000000E+00   -0.156245620000000E+01
    0.383637600000000E+05   -0.128682700000000E+00   -0.831351250000000E+00
    0.384311300000000E+05    0.235395700000000E-01    0.152076820000000E+00
    0.384418500000000E+05    0.126178000000000E-02    0.815168000000000E-02
    0.384556000000000E+05   -0.200095900000000E-01   -0.129271430000000E+00
    0.384609200000000E+05    0.687109200000000E-01    0.443905110000000E+00
    0.384836300000000E+05   -0.560590000000000E-03   -0.362170000000000E-02
    0.384963500000000E+05   -0.282843110000000E+00   -0.182730062000000E+01
    0.385358300000000E+05    0.615589000000000E-02    0.397699400000000E-01
    0.386214700000000E+05    0.412230560000000E+00    0.266320494000000E+01
    0.386303400000000E+05    0.412616910000000E+00    0.266570090000000E+01
    0.386797700000000E+05    0.161088700000000E-01    0.104070940000000E+00
    0.387164700000000E+05    0.317039700000000E-01    0.204822670000000E+00
    0.387504200000000E+05   -0.764608800000000E+00   -0.493973546000000E+01
    0.387567500000000E+05   -0.774643130000000E+00   -0.500456201000000E+01
    0.389658300000000E+05   -0.937997000000000E-02   -0.605990300000000E-01
    0.390861100000000E+05   -0.416160200000000E-01   -0.268859190000000E+00
    0.391601100000000E+05    0.350070000000000E-02    0.226161800000000E-01
    0.392109800000000E+05   -0.320973400000000E-01   -0.207364050000000E+00
    0.392676700000000E+05   -0.799962700000000E-01   -0.516813840000000E+00
    0.393317000000000E+05    0.344480000000000E-03    0.222553000000000E-02
    0.393670500000000E+05    0.108047200000000E-01    0.698036500000000E-01
    0.395603300000000E+05    0.858700000000000E-03    0.554758000000000E-02
    0.396865600000000E+05   -0.433528800000000E-01   -0.280080180000000E+00
    0.397312100000000E+05   -0.548079600000000E-01   -0.354085430000000E+00
    0.399936000000000E+05    0.211280300000000E-01    0.136497060000000E+00
    0.400005500000000E+05    0.180677600000000E-01    0.116726300000000E+00
    0.402429600000000E+05   -0.163492200000000E-01   -0.105623680000000E+00
    0.402918300000000E+05   -0.171127000000000E-01   -0.110556140000000E+00
    0.406862800000000E+05    0.182137160000000E+00    0.117669241000000E+01
    0.407317600000000E+05    0.175900950000000E+00    0.113640358000000E+01
    0.409893600000000E+05   -0.790103400000000E-01   -0.510444270000000E+00
    0.412195800000000E+05    0.902237000000000E-02    0.582887900000000E-01
    0.412653200000000E+05    0.104520100000000E-01    0.675249100000000E-01
    0.412774600000000E+05   -0.211228000000000E-02   -0.136463000000000E-01
    0.413026700000000E+05   -0.275338000000000E-02   -0.177881700000000E-01
    0.415211500000000E+05    0.496235100000000E-01    0.320591400000000E+00
    0.415367300000000E+05    0.544578600000000E-01    0.351823620000000E+00
    0.421089300000000E+05    0.355749500000000E-01    0.229831030000000E+00
    0.421143800000000E+05    0.356078500000000E-01    0.230043600000000E+00
    0.423443600000000E+05    0.132506000000000E-02    0.856051000000000E-02
    0.423589100000000E+05    0.314194000000000E-02    0.202984000000000E-01
    0.426021800000000E+05    0.149627700000000E-01    0.966665600000000E-01
    0.426418300000000E+05    0.149536500000000E-01    0.966077000000000E-01
    0.432794300000000E+05   -0.218106530000000E+00   -0.140907164000000E+01
    0.432816900000000E+05   -0.218360440000000E+00   -0.141071199000000E+01
    0.438536100000000E+05   -0.154706810000000E+00   -0.999479370000000E+00
    0.438700200000000E+05   -0.154385710000000E+00   -0.997404930000000E+00
    0.452784700000000E+05    0.264575000000000E-02    0.170928100000000E-01
    0.452841100000000E+05    0.271461000000000E-02    0.175376600000000E-01
    0.456763100000000E+05   -0.943810000000000E-03   -0.609749000000000E-02
    0.456789600000000E+05   -0.824210000000000E-03   -0.532476000000000E-02
    0.458043000000000E+05   -0.312000000000000E-04   -0.201590000000000E-03
    0.458338000000000E+05   -0.283680000000000E-03   -0.183270000000000E-02
    0.465960700000000E+05   -0.114419200000000E-01   -0.739202100000000E-01
    0.466110800000000E+05   -0.119602000000000E-01   -0.772685900000000E-01
    0.477917600000000E+05   -0.123925000000000E-02   -0.800615000000000E-02
    0.478020600000000E+05   -0.231141000000000E-02   -0.149328100000000E-01
    0.480923100000000E+05   -0.110875000000000E-02   -0.716302000000000E-02
    0.480994400000000E+05   -0.109315000000000E-02   -0.706229000000000E-02
    0.481776700000000E+05    0.301700000000000E-04    0.194930000000000E-03
    0.481864100000000E+05    0.119430000000000E-03    0.771560000000000E-03
    0.493365000000000E+05    0.104076000000000E-02    0.672377000000000E-02
    0.493554300000000E+05    0.105958000000000E-02    0.684540000000000E-02
    0.513376100000000E+05   -0.251574000000000E-02   -0.162528800000000E-01
    0.513534200000000E+05   -0.250579000000000E-02   -0.161885600000000E-01
    0.532464400000000E+05   -0.223884500000000E-01   -0.144639980000000E+00
    0.532535200000000E+05    0.384893800000000E-01    0.248659680000000E+00
    0.533557700000000E+05    0.490953100000000E-01    0.317179010000000E+00
    0.533817900000000E+05   -0.180678500000000E-01   -0.116726870000000E+00
    0.535374800000000E+05   -0.334286700000000E-01   -0.215965080000000E+00
    0.535479400000000E+05    0.756036000000000E-02    0.488435300000000E-01
    0.536683800000000E+05    0.180461100000000E-01    0.116586460000000E+00
    0.536934600000000E+05   -0.291305200000000E-01   -0.188196990000000E+00
    0.552830800000000E+05    0.233502700000000E-01    0.150853810000000E+00
    0.554576500000000E+05    0.176233100000000E-01    0.113854910000000E+00
    0.556173700000000E+05   -0.355886100000000E-01   -0.229919300000000E+00
    0.556323900000000E+05   -0.357896500000000E-01   -0.231218120000000E+00
    0.557160000000000E+05    0.364395700000000E-01    0.235416870000000E+00
    0.559070400000000E+05    0.310227500000000E-01    0.200421680000000E+00


